,reviews,POS tagged,Lemma,Sentiment,Analysis
874, Minneapolis to Sacramento via Denver Worst flight and customer service experience ever experienced I can understand that weather is out of their control but it s how the flight changes were dealt with and poor customer service received that prompted this review We were flying from Minneapolis St Paul to Sacramento on a Sunday over Memorial Day weekend Unfortunately there was a layover in Denver and we missed the connecting flight Automatically rebooked the flight to the following evening and they did not offer any accommodations Also because we were put on standby for the earliest flight the next day their system removed us from the confirmed flight the following day even though we were fifth in line for standby They did not tell us this ahead of time and we slept in the airport because we would ve paid for hrs of sleep since we would have to go thru security once more in the morning When we did not make the cut for the following morning flight the later evening flight no longer had spots available After two hours and three service reps later we finally came across a service rep who cared enough to search for an earlier available flight to Sacramento Abdenbi was so great and a blessing to our rough experience Regardless I will never again voluntarily travel with southwest They should have handled this better by making it right with anything coupon voucher accommodation etc ,"[('Minneapolis', 'n'), ('Sacramento', 'n'), ('via', None), ('Denver', 'n'), ('Worst', 'n'), ('flight', 'n'), ('customer', 'n'), ('service', 'n'), ('experience', 'n'), ('ever', 'r'), ('experienced', 'v'), ('understand', 'v'), ('weather', 'n'), ('control', 'n'), ('flight', 'n'), ('changes', 'n'), ('dealt', 'a'), ('poor', 'a'), ('customer', 'n'), ('service', 'n'), ('received', 'v'), ('prompted', 'v'), ('review', 'n'), ('flying', 'v'), ('Minneapolis', 'n'), ('St', 'n'), ('Paul', 'n'), ('Sacramento', 'n'), ('Sunday', 'n'), ('Memorial', 'n'), ('Day', 'n'), ('weekend', 'n'), ('Unfortunately', 'r'), ('layover', 'n'), ('Denver', 'n'), ('missed', 'v'), ('connecting', 'n'), ('flight', 'n'), ('Automatically', 'r'), ('rebooked', 'v'), ('flight', 'n'), ('following', 'v'), ('evening', 'n'), ('offer', 'v'), ('accommodations', 'n'), ('Also', 'r'), ('put', 'v'), ('standby', 'n'), ('earliest', 'a'), ('flight', 'n'), ('next', 'a'), ('day', 'n'), ('system', 'n'), ('removed', 'v'), ('us', None), ('confirmed', 'a'), ('flight', 'n'), ('following', 'a'), ('day', 'n'), ('even', 'r'), ('though', None), ('fifth', 'v'), ('line', 'n'), ('standby', 'n'), ('tell', 'v'), ('us', None), ('ahead', 'r'), ('time', 'n'), ('slept', 'v'), ('airport', 'n'), ('would', None), ('paid', 'v'), ('hrs', 'n'), ('sleep', 'a'), ('since', None), ('would', None), ('go', 'v'), ('thru', 'a'), ('security', 'n'), ('morning', 'n'), ('make', 'v'), ('cut', 'n'), ('following', 'a'), ('morning', 'n'), ('flight', 'n'), ('later', 'a'), ('evening', 'n'), ('flight', 'n'), ('longer', 'r'), ('spots', 'n'), ('available', 'a'), ('two', None), ('hours', 'n'), ('three', None), ('service', 'n'), ('reps', 'n'), ('later', 'r'), ('finally', 'r'), ('came', 'v'), ('across', None), ('service', 'n'), ('rep', 'n'), ('cared', 'v'), ('enough', 'r'), ('search', 'v'), ('earlier', 'a'), ('available', 'a'), ('flight', 'n'), ('Sacramento', 'n'), ('Abdenbi', 'n'), ('great', 'a'), ('blessing', 'n'), ('rough', 'a'), ('experience', 'n'), ('Regardless', 'n'), ('never', 'r'), ('voluntarily', 'r'), ('travel', 'n'), ('southwest', 'n'), ('handled', 'v'), ('better', 'a'), ('making', 'v'), ('right', 'a'), ('anything', 'n'), ('coupon', 'n'), ('voucher', None), ('accommodation', 'n'), ('etc', 'n')]",  Minneapolis Sacramento via Denver Worst flight customer service experience ever experience understand weather control flight change dealt poor customer service receive prompt review fly Minneapolis St Paul Sacramento Sunday Memorial Day weekend Unfortunately layover Denver miss connecting flight Automatically rebooked flight follow evening offer accommodation Also put standby early flight next day system remove us confirmed flight following day even though fifth line standby tell us ahead time sleep airport would pay hr sleep since would go thru security morning make cut following morning flight late evening flight longer spot available two hour three service rep later finally come across service rep care enough search early available flight Sacramento Abdenbi great blessing rough experience Regardless never voluntarily travel southwest handle good make right anything coupon voucher accommodation etc,0.4767,Neutral
875, Newark to Santa Ana This was our first flight on Southwest Airlines We had several delays because of weather and had to sit for hours The staff was so courteous and helpful Everyone was apologetic and tried to accommodate whenever possible In Particular our customer service rep out of Newark Ramon went above and beyond to get us to our destination He checked in with us often to make us feel more at ease right up til we boarded our plane Kudos to him It was great to see so many smiling faces from that airline Thank you to all ,"[('Newark', 'n'), ('Santa', 'n'), ('Ana', 'n'), ('first', 'a'), ('flight', 'n'), ('Southwest', 'n'), ('Airlines', 'n'), ('several', 'a'), ('delays', 'n'), ('weather', 'n'), ('sit', 'v'), ('hours', 'n'), ('staff', 'n'), ('courteous', 'a'), ('helpful', 'a'), ('Everyone', 'n'), ('apologetic', 'a'), ('tried', 'v'), ('accommodate', 'v'), ('whenever', None), ('possible', 'a'), ('Particular', 'a'), ('customer', 'n'), ('service', 'n'), ('rep', 'v'), ('Newark', 'n'), ('Ramon', 'n'), ('went', 'v'), ('beyond', None), ('get', 'v'), ('us', None), ('destination', 'n'), ('checked', 'v'), ('us', None), ('often', 'r'), ('make', 'v'), ('us', None), ('feel', 'v'), ('ease', 'n'), ('right', 'n'), ('til', None), ('boarded', 'v'), ('plane', 'n'), ('Kudos', 'n'), ('great', 'a'), ('see', 'v'), ('many', 'a'), ('smiling', 'v'), ('faces', 'v'), ('airline', 'n'), ('Thank', 'n')]",  Newark Santa Ana first flight Southwest Airlines several delay weather sit hour staff courteous helpful Everyone apologetic try accommodate whenever possible Particular customer service rep Newark Ramon go beyond get us destination check us often make us feel ease right til board plane Kudos great see many smile face airline Thank,0.9565,Positive
876, Oklahoma City to Las Vegas This is the worst airline I have flown in my years never again It was not cheap by any means I traveled with my wife and children we couldn t find any seats even close to each other s very disorganized flight attendants rude not welling to help Never again,"[('Oklahoma', 'n'), ('City', 'n'), ('Las', 'n'), ('Vegas', 'n'), ('worst', 'a'), ('airline', 'n'), ('flown', 'v'), ('years', 'n'), ('never', 'r'), ('cheap', 'a'), ('means', 'n'), ('traveled', 'v'), ('wife', 'n'), ('children', 'n'), ('find', 'v'), ('seats', 'n'), ('even', 'r'), ('close', 'r'), ('disorganized', 'a'), ('flight', 'n'), ('attendants', 'n'), ('rude', 'v'), ('welling', 'v'), ('help', 'v'), ('Never', 'n')]",  Oklahoma City Las Vegas bad airline fly year never cheap mean travel wife child find seat even close disorganized flight attendant rude well help Never,-0.5994,Negative
877, We had a flight from San Antonio to Colorado to Vegas for Thursday at pm we had a wedding to get too Our flight got delayed so we wouldn t be flying out till We sat at the airport all night for a few hours and then They offered all of the passengers vouchers As we went to get our vouchers they said our flight was canceled it would be too late for us to leave from Colorado to Vegas when it landed so they said they Can re book us They rebooked us to fly out of San Antonio BUT they split us up and we all are having to arrive at separate times ranges from early morning to late afternoon We lost a night of a hotel we had already paid for because the hotel wouldn t let us save our night for another one We missed the wedding we were going for and one of our friends was stuck without a hotel since we wouldn t get there till the next day to check In for her since it was underneath one of our names Very disappointed they did a horrible job in accommodating us for the horrible experience we had The lady said it s out of her hands and we can either re book or leave it alone Southwest Airlines has done nothing to make us feel like we didn t lose out on time hotel money and food and our friend was left stranded alone in the Vegas airport for a whole night ,"[('flight', 'n'), ('San', 'n'), ('Antonio', 'n'), ('Colorado', 'n'), ('Vegas', 'n'), ('Thursday', 'n'), ('pm', 'n'), ('wedding', 'n'), ('get', 'v'), ('flight', 'n'), ('got', 'v'), ('delayed', 'v'), ('flying', 'v'), ('till', None), ('sat', 'v'), ('airport', 'n'), ('night', 'n'), ('hours', 'n'), ('offered', 'v'), ('passengers', 'n'), ('vouchers', 'n'), ('went', 'v'), ('get', 'v'), ('vouchers', 'n'), ('said', 'v'), ('flight', 'n'), ('canceled', 'v'), ('would', None), ('late', 'a'), ('us', None), ('leave', 'v'), ('Colorado', 'n'), ('Vegas', 'v'), ('landed', 'v'), ('said', 'v'), ('book', 'n'), ('us', None), ('rebooked', 'v'), ('us', None), ('fly', 'v'), ('San', 'n'), ('Antonio', 'n'), ('split', 'v'), ('us', None), ('arrive', 'v'), ('separate', 'a'), ('times', 'n'), ('ranges', 'v'), ('early', 'a'), ('morning', 'n'), ('late', 'v'), ('afternoon', 'n'), ('lost', 'v'), ('night', 'n'), ('hotel', 'n'), ('already', 'r'), ('paid', 'v'), ('hotel', 'n'), ('let', 'v'), ('us', None), ('save', 'v'), ('night', 'n'), ('another', None), ('one', None), ('missed', 'v'), ('wedding', 'n'), ('going', 'v'), ('one', None), ('friends', 'n'), ('stuck', 'v'), ('without', None), ('hotel', 'n'), ('since', None), ('get', 'n'), ('till', 'v'), ('next', 'a'), ('day', 'n'), ('check', 'v'), ('since', None), ('underneath', 'a'), ('one', None), ('names', 'n'), ('disappointed', 'v'), ('horrible', 'a'), ('job', 'n'), ('accommodating', 'v'), ('us', None), ('horrible', 'a'), ('experience', 'n'), ('lady', 'n'), ('said', 'v'), ('hands', 'n'), ('either', 'v'), ('book', 'n'), ('leave', 'v'), ('alone', 'r'), ('Southwest', 'n'), ('Airlines', 'n'), ('done', 'v'), ('nothing', 'n'), ('make', 'v'), ('us', None), ('feel', 'v'), ('like', None), ('lose', 'v'), ('time', 'n'), ('hotel', 'n'), ('money', 'n'), ('food', 'n'), ('friend', 'n'), ('left', 'v'), ('stranded', 'a'), ('alone', 'r'), ('Vegas', 'n'), ('airport', 'n'), ('whole', 'a'), ('night', 'n')]",  flight San Antonio Colorado Vegas Thursday pm wedding get flight get delay fly till sit airport night hour offer passenger voucher go get voucher say flight cancel would late us leave Colorado Vegas land say book us rebooked us fly San Antonio split us arrive separate time range early morning late afternoon lose night hotel already pay hotel let us save night another one miss wedding go one friend stick without hotel since get till next day check since underneath one name disappoint horrible job accommodate us horrible experience lady say hand either book leave alone Southwest Airlines do nothing make us feel like lose time hotel money food friend leave stranded alone Vegas airport whole night,-0.8271,Negative
878, We flew Southwest with a connection through Phoenix to San Antonio on March th We boarded in Phoenix and weather in Texas caused a delay of over two hours The staff was nothing but accommodating Obviously they can t control the weather Besides being polite and accommodating when we did finally get going they gave the entire plane a free drink service and then we woke up to find a coupon in our emails for future travel Southwest puts the ridiculous budget airlines to shame and will be our first choice whenever possible ,"[('flew', 'v'), ('Southwest', 'n'), ('connection', 'n'), ('Phoenix', 'n'), ('San', 'n'), ('Antonio', 'n'), ('March', 'n'), ('th', 'n'), ('boarded', 'v'), ('Phoenix', 'n'), ('weather', 'n'), ('Texas', 'n'), ('caused', 'v'), ('delay', 'n'), ('two', None), ('hours', 'n'), ('staff', 'n'), ('nothing', 'n'), ('accommodating', 'v'), ('Obviously', 'r'), ('control', 'v'), ('weather', 'n'), ('Besides', None), ('polite', 'a'), ('accommodating', 'v'), ('finally', 'r'), ('get', 'v'), ('going', 'v'), ('gave', 'v'), ('entire', 'a'), ('plane', 'n'), ('free', 'a'), ('drink', 'n'), ('service', 'n'), ('woke', 'v'), ('find', 'v'), ('coupon', 'n'), ('emails', 'n'), ('future', 'a'), ('travel', 'n'), ('Southwest', 'n'), ('puts', 'v'), ('ridiculous', 'a'), ('budget', 'n'), ('airlines', 'n'), ('shame', 'v'), ('first', 'a'), ('choice', 'n'), ('whenever', None), ('possible', 'a')]",  fly Southwest connection Phoenix San Antonio March th board Phoenix weather Texas cause delay two hour staff nothing accommodate Obviously control weather Besides polite accommodate finally get go give entire plane free drink service wake find coupon email future travel Southwest put ridiculous budget airline shame first choice whenever possible,-0.5574,Negative
879, Austin to Phoenix Our a m flight was cancelled about an hour in advance and the next available seats were the next day at p m Southwest does not go the extra mile to help you reach your destination they are not willing to work with other airlines even when the responsibility for a canceled flight is on them It s unfortunate that the best they could manage was a hour delay My husband and I were planning our anniversary trip for months and due to Southwest s operations we essentially lost two days of travel Will not be a repeat customer ,"[('Austin', 'n'), ('Phoenix', 'n'), ('flight', 'n'), ('cancelled', 'v'), ('hour', 'n'), ('advance', 'n'), ('next', 'a'), ('available', 'a'), ('seats', 'n'), ('next', 'a'), ('day', 'n'), ('p', 'n'), ('Southwest', 'n'), ('go', 'v'), ('extra', 'a'), ('mile', 'n'), ('help', 'v'), ('reach', 'v'), ('destination', 'n'), ('willing', 'a'), ('work', 'v'), ('airlines', 'n'), ('even', 'r'), ('responsibility', 'n'), ('canceled', 'a'), ('flight', 'n'), ('unfortunate', 'a'), ('best', 'a'), ('could', None), ('manage', 'v'), ('hour', 'n'), ('delay', 'n'), ('husband', 'n'), ('planning', 'v'), ('anniversary', 'a'), ('trip', 'n'), ('months', 'n'), ('due', 'a'), ('Southwest', 'n'), ('operations', 'n'), ('essentially', 'r'), ('lost', 'v'), ('two', None), ('days', 'n'), ('travel', 'n'), ('repeat', 'n'), ('customer', 'n')]",  Austin Phoenix flight cancel hour advance next available seat next day p Southwest go extra mile help reach destination willing work airline even responsibility canceled flight unfortunate best could manage hour delay husband plan anniversary trip month due Southwest operation essentially lose two day travel repeat customer,-0.25,Negative
880, I thought I had left early enough to get to the airport on time but I grossly underestimated how long things sometimes take for parking checking bags etc My original flight was supposed to leave at but I had just gotten started getting my bags checked at It wouldn t let me verify my flight in their system but within a minute or so the employee had asked if I wanted to be rebooked on another flight at going to the same place So very quickly I went from disaster to incredibly happy and the rebooking was free of charge I thanked him and even still managed to get a good seat on the first flight Very nice gesture that my late but very much appreciated ,"[('thought', 'v'), ('left', 'v'), ('early', 'r'), ('enough', 'r'), ('get', 'v'), ('airport', 'n'), ('time', 'n'), ('grossly', 'r'), ('underestimated', 'v'), ('long', 'a'), ('things', 'n'), ('sometimes', 'r'), ('take', 'v'), ('parking', 'v'), ('checking', 'n'), ('bags', 'n'), ('etc', 'v'), ('original', 'a'), ('flight', 'n'), ('supposed', 'v'), ('leave', 'v'), ('gotten', 'v'), ('started', 'v'), ('getting', 'v'), ('bags', 'n'), ('checked', 'v'), ('let', 'v'), ('verify', 'v'), ('flight', 'n'), ('system', 'n'), ('within', None), ('minute', 'n'), ('employee', 'n'), ('asked', 'v'), ('wanted', 'v'), ('rebooked', 'v'), ('another', None), ('flight', 'n'), ('going', 'v'), ('place', 'n'), ('quickly', 'r'), ('went', 'v'), ('disaster', 'n'), ('incredibly', 'r'), ('happy', 'a'), ('rebooking', 'n'), ('free', 'a'), ('charge', 'n'), ('thanked', 'v'), ('even', 'r'), ('still', 'r'), ('managed', 'v'), ('get', 'v'), ('good', 'a'), ('seat', 'n'), ('first', 'a'), ('flight', 'n'), ('nice', 'a'), ('gesture', 'n'), ('late', 'a'), ('much', 'r'), ('appreciated', 'v')]",  think leave early enough get airport time grossly underestimate long thing sometimes take park checking bag etc original flight suppose leave get start get bag check let verify flight system within minute employee ask want rebooked another flight go place quickly go disaster incredibly happy rebooking free charge thank even still manage get good seat first flight nice gesture late much appreciate,0.9092,Positive
881, Las Vegas to Oakland Never flown Southwest before this trip to the USA Overall rating would be quite good save for their seat policy In Europe or Asia I ve flown low cost airlines which sometimes for a small premium fee allow you to choose your seat in advance With Southwest you are only allowed to pay a substantial fee to be among the first to board but with no guarantee about the seat Should they allow seat reservation for a normal fee they would make a big improvement in what already is a good airline ,"[('Las', 'n'), ('Vegas', 'n'), ('Oakland', 'n'), ('Never', 'n'), ('flown', 'v'), ('Southwest', 'n'), ('trip', 'n'), ('USA', 'n'), ('Overall', 'n'), ('rating', 'n'), ('would', None), ('quite', 'r'), ('good', 'a'), ('save', 'n'), ('seat', 'n'), ('policy', 'n'), ('Europe', 'n'), ('Asia', 'n'), ('flown', 'r'), ('low', 'a'), ('cost', 'n'), ('airlines', 'n'), ('sometimes', 'r'), ('small', 'a'), ('premium', 'n'), ('fee', 'n'), ('allow', None), ('choose', 'v'), ('seat', 'n'), ('advance', 'n'), ('Southwest', 'n'), ('allowed', 'v'), ('pay', 'v'), ('substantial', 'a'), ('fee', 'n'), ('among', None), ('first', 'a'), ('board', 'n'), ('guarantee', 'n'), ('seat', 'n'), ('allow', 'v'), ('seat', 'n'), ('reservation', 'n'), ('normal', 'a'), ('fee', 'n'), ('would', None), ('make', 'v'), ('big', 'a'), ('improvement', 'n'), ('already', 'r'), ('good', 'a'), ('airline', 'n')]",  Las Vegas Oakland Never fly Southwest trip USA Overall rating would quite good save seat policy Europe Asia flown low cost airline sometimes small premium fee allow choose seat advance Southwest allow pay substantial fee among first board guarantee seat allow seat reservation normal fee would make big improvement already good airline,0.9483,Positive
882, Dallas to Denver Watched staff let all of A and B class take on more than one bag then forced people in other classes to stow all baggage regardless of their willingness The agent was very disappointing in her response to why my single bag had to be checked while other were allowed to bring two or even three bags She simply lied and said that didn t happen them started saying sir over and over in a condescending manner I finally just walked on the plane no ticket for my bag no idea if I ll ever see it again Why can t I have a ticket for my single bag that I paid to bring on to the plane Extremely condescending employee Very unhappy customer ,"[('Dallas', 'n'), ('Denver', 'n'), ('Watched', 'n'), ('staff', 'n'), ('let', 'v'), ('B', 'n'), ('class', 'n'), ('take', 'n'), ('one', None), ('bag', 'n'), ('forced', 'v'), ('people', 'n'), ('classes', 'n'), ('stow', 'v'), ('baggage', 'n'), ('regardless', 'r'), ('willingness', 'n'), ('agent', 'n'), ('disappointing', 'a'), ('response', 'n'), ('single', 'a'), ('bag', 'n'), ('checked', 'v'), ('allowed', 'v'), ('bring', 'v'), ('two', None), ('even', 'r'), ('three', None), ('bags', 'n'), ('simply', 'r'), ('lied', 'v'), ('said', 'v'), ('happen', 'v'), ('started', 'v'), ('saying', 'v'), ('sir', 'n'), ('condescending', 'n'), ('manner', 'n'), ('finally', 'r'), ('walked', 'v'), ('plane', 'n'), ('ticket', 'n'), ('bag', 'n'), ('idea', 'n'), ('ever', 'r'), ('see', 'v'), ('ticket', 'n'), ('single', 'a'), ('bag', 'n'), ('paid', 'v'), ('bring', 'v'), ('plane', 'n'), ('Extremely', 'r'), ('condescending', 'v'), ('employee', 'n'), ('unhappy', 'a'), ('customer', 'n')]",  Dallas Denver Watched staff let B class take one bag force people class stow baggage regardless willingness agent disappointing response single bag check allow bring two even three bag simply lie say happen start say sir condescending manner finally walk plane ticket bag idea ever see ticket single bag pay bring plane Extremely condescend employee unhappy customer,-0.5667,Negative
883, Good afternoon I wanted to take a minute to say thank you and share with you why you have converted me from another airline for life My wife s Grandmother was in her last days and hours of her life the last week of March this year My wife and I had planned on traveling to see her and had a ticket purchased already for my wife and one of my daughters but we needed it changed and needed to get me and my other daughter a flight For my work I travel quite frequently from Nashville to Dallas among other places on another airline Because of my status I like them to continue to build points with them I called them first to book myself and my daughter a flight to Phoenix They were of no assistance would not budge on the price for an emergency and would still charge me a large amount to move my points I hung up My wife then called Southwest Not only did they get us booked last minute they adjusted the pricing for an emergency and helped us the whole way thru it moving our points around etc Even when we got to the airport they bumped us to an even earlier flight to get us there as quickly as possible What a blessing it was to fly with you If we would have gone with the other airline or had we not been bumped up to an earlier flight we would not have made it in time to see her grandmother before she passed We arrived within less than hours of her passing What you do for people every day may seem routine but for us it was a life changing moment Having my wife be there before her grandmother passed means more to me than I can possibly express to you As a result I have decided to switch to Southwest for all of my work and personal trips going forward even though I do not have status with you Sometimes I fly out of Knoxville where you do not service but other than that I will forever use you now Thank you for making such a hard time for my family just a little easier ,"[('Good', 'a'), ('afternoon', 'n'), ('wanted', 'v'), ('take', 'v'), ('minute', 'n'), ('say', 'v'), ('thank', 'n'), ('share', 'n'), ('converted', 'v'), ('another', None), ('airline', 'n'), ('life', 'n'), ('wife', 'n'), ('Grandmother', 'n'), ('last', 'a'), ('days', 'n'), ('hours', 'n'), ('life', 'n'), ('last', 'a'), ('week', 'n'), ('March', 'n'), ('year', 'n'), ('wife', 'n'), ('planned', 'v'), ('traveling', 'v'), ('see', 'v'), ('ticket', 'n'), ('purchased', 'v'), ('already', 'r'), ('wife', 'n'), ('one', None), ('daughters', 'n'), ('needed', 'v'), ('changed', 'v'), ('needed', 'v'), ('get', 'v'), ('daughter', 'n'), ('flight', 'n'), ('work', 'n'), ('travel', 'v'), ('quite', 'r'), ('frequently', 'r'), ('Nashville', 'n'), ('Dallas', 'n'), ('among', None), ('places', 'n'), ('another', None), ('airline', 'n'), ('status', 'n'), ('like', 'v'), ('continue', 'v'), ('build', 'v'), ('points', 'n'), ('called', 'v'), ('first', 'r'), ('book', 'n'), ('daughter', 'n'), ('flight', 'n'), ('Phoenix', 'n'), ('assistance', 'n'), ('would', None), ('budge', 'v'), ('price', 'n'), ('emergency', 'n'), ('would', None), ('still', 'r'), ('charge', 'v'), ('large', 'a'), ('amount', 'n'), ('move', 'v'), ('points', 'n'), ('hung', 'v'), ('wife', 'n'), ('called', 'v'), ('Southwest', 'n'), ('get', 'v'), ('us', None), ('booked', 'v'), ('last', 'a'), ('minute', 'n'), ('adjusted', 'v'), ('pricing', 'n'), ('emergency', 'n'), ('helped', 'v'), ('us', None), ('whole', 'a'), ('way', 'n'), ('thru', None), ('moving', 'v'), ('points', 'n'), ('around', None), ('etc', None), ('Even', 'r'), ('got', 'v'), ('airport', 'n'), ('bumped', 'v'), ('us', None), ('even', 'r'), ('earlier', 'a'), ('flight', 'n'), ('get', 'v'), ('us', None), ('quickly', 'r'), ('possible', 'a'), ('blessing', 'v'), ('fly', 'v'), ('would', None), ('gone', 'v'), ('airline', 'n'), ('bumped', 'v'), ('earlier', 'a'), ('flight', 'n'), ('would', None), ('made', 'v'), ('time', 'n'), ('see', 'v'), ('grandmother', 'n'), ('passed', 'v'), ('arrived', 'v'), ('within', None), ('less', 'a'), ('hours', 'n'), ('passing', 'v'), ('people', 'n'), ('every', None), ('day', 'n'), ('may', None), ('seem', 'v'), ('routine', 'a'), ('us', None), ('life', 'n'), ('changing', 'v'), ('moment', 'n'), ('wife', 'n'), ('grandmother', 'n'), ('passed', 'v'), ('means', 'v'), ('possibly', 'r'), ('express', 'v'), ('result', 'n'), ('decided', 'v'), ('switch', 'v'), ('Southwest', 'n'), ('work', 'n'), ('personal', 'a'), ('trips', 'n'), ('going', 'v'), ('forward', 'r'), ('even', 'r'), ('though', None), ('status', 'n'), ('Sometimes', 'v'), ('fly', 'v'), ('Knoxville', 'n'), ('service', 'v'), ('forever', 'r'), ('use', 'v'), ('Thank', 'v'), ('making', 'v'), ('hard', 'a'), ('time', 'n'), ('family', 'n'), ('little', 'a'), ('easier', 'a')]",  Good afternoon want take minute say thank share convert another airline life wife Grandmother last day hour life last week March year wife plan travel see ticket purchase already wife one daughter need change need get daughter flight work travel quite frequently Nashville Dallas among place another airline status like continue build point call first book daughter flight Phoenix assistance would budge price emergency would still charge large amount move point hang wife call Southwest get us book last minute adjust pricing emergency help us whole way thru move point around etc Even get airport bump us even early flight get us quickly possible bless fly would go airline bump early flight would make time see grandmother pass arrive within less hour pass people every day may seem routine us life change moment wife grandmother pass mean possibly express result decide switch Southwest work personal trip go forward even though status Sometimes fly Knoxville service forever use Thank make hard time family little easy,0.9247,Positive
884, Raleigh Durham to Austin via St Louis My flight was scheduled for pm departure It was delayed waiting for passenger on a flight from Orlando It looked like I might miss the connection in St Louis I checked at the service desk in Raleigh They called and assured me that the plane would wait in St Louis I get to St Louis and I get off the plane and the flight to Austin is delayed hours I will arrive at AM I use lyft and I doubt that they will running at that time and I live minutes from the airport They couldn t offer me a room in St Louis or any alternative I really feel they are not telling me the truth I have lost trust in Southwest They are no longer my preferred airline ,"[('Raleigh', 'n'), ('Durham', 'n'), ('Austin', 'n'), ('via', None), ('St', 'n'), ('Louis', 'n'), ('flight', 'n'), ('scheduled', 'v'), ('pm', 'a'), ('departure', 'n'), ('delayed', 'v'), ('waiting', 'v'), ('passenger', 'n'), ('flight', 'n'), ('Orlando', 'n'), ('looked', 'v'), ('like', None), ('might', None), ('miss', 'v'), ('connection', 'n'), ('St', 'n'), ('Louis', 'n'), ('checked', 'v'), ('service', 'n'), ('desk', 'n'), ('Raleigh', 'n'), ('called', 'v'), ('assured', 'v'), ('plane', 'n'), ('would', None), ('wait', 'v'), ('St', 'n'), ('Louis', 'n'), ('get', 'v'), ('St', 'n'), ('Louis', 'n'), ('get', 'v'), ('plane', 'n'), ('flight', 'n'), ('Austin', 'n'), ('delayed', 'v'), ('hours', 'n'), ('arrive', 'v'), ('use', 'v'), ('lyft', 'a'), ('doubt', 'v'), ('running', 'v'), ('time', 'n'), ('live', 'v'), ('minutes', 'n'), ('airport', 'n'), ('offer', 'v'), ('room', 'n'), ('St', 'n'), ('Louis', 'n'), ('alternative', 'a'), ('really', 'r'), ('feel', 'v'), ('telling', 'v'), ('truth', 'n'), ('lost', 'v'), ('trust', 'n'), ('Southwest', 'n'), ('longer', 'r'), ('preferred', 'a'), ('airline', 'n')]",  Raleigh Durham Austin via St Louis flight schedule pm departure delay wait passenger flight Orlando look like might miss connection St Louis check service desk Raleigh call assure plane would wait St Louis get St Louis get plane flight Austin delay hour arrive use lyft doubt run time live minute airport offer room St Louis alternative really feel tell truth lose trust Southwest longer preferred airline,0.0935,Neutral
885, Nashville to St Louis After a two month wait and being promised by a customer care rep that my rapid rewards points would be restored since I had account activity in the last months within days I found out after being on hold for almost hours total that my request was elevated and denied by the administrative division at SWA I will grease my butt and slide to my destination before I ever fly Southwest again I don t know why they call it customer care because I can assure you Southwest could care less about their customers ,"[('Nashville', 'n'), ('St', 'n'), ('Louis', 'n'), ('two', None), ('month', 'n'), ('wait', 'n'), ('promised', 'v'), ('customer', 'n'), ('care', 'n'), ('rep', 'n'), ('rapid', 'a'), ('rewards', 'n'), ('points', 'n'), ('would', None), ('restored', 'v'), ('since', None), ('account', 'n'), ('activity', 'n'), ('last', 'a'), ('months', 'n'), ('within', None), ('days', 'n'), ('found', 'v'), ('hold', 'n'), ('almost', 'r'), ('hours', 'n'), ('total', 'v'), ('request', 'n'), ('elevated', 'v'), ('denied', 'v'), ('administrative', 'a'), ('division', 'n'), ('SWA', 'n'), ('grease', 'v'), ('butt', 'n'), ('slide', 'n'), ('destination', 'n'), ('ever', 'r'), ('fly', 'v'), ('Southwest', 'n'), ('know', 'v'), ('call', 'v'), ('customer', 'n'), ('care', 'n'), ('assure', 'v'), ('Southwest', 'n'), ('could', None), ('care', 'v'), ('less', 'r'), ('customers', 'n')]",  Nashville St Louis two month wait promise customer care rep rapid reward point would restore since account activity last month within day find hold almost hour total request elevate deny administrative division SWA grease butt slide destination ever fly Southwest know call customer care assure Southwest could care less customer,0.948,Positive
886, What should have been a six hour flight was changed to a hour flight with layovers Pretty annoying We left Philly got to Dallas Lovefield airport and sat there for hours Then a flight to Albuquerque Then to Las Vegas Finally back to Spokane after that We begged multiple times over multiple phone calls and emails to have our flight changed back or at least a voucher So far nothing but a sorry What a miserable service ,"[('six', None), ('hour', 'n'), ('flight', 'n'), ('changed', 'v'), ('hour', 'n'), ('flight', 'n'), ('layovers', 'n'), ('Pretty', 'n'), ('annoying', 'v'), ('left', 'v'), ('Philly', 'n'), ('got', 'v'), ('Dallas', 'n'), ('Lovefield', 'n'), ('airport', 'n'), ('sat', 'n'), ('hours', 'n'), ('flight', 'n'), ('Albuquerque', 'n'), ('Las', 'n'), ('Vegas', 'n'), ('Finally', 'n'), ('back', 'r'), ('Spokane', 'n'), ('begged', 'v'), ('multiple', 'a'), ('times', 'n'), ('multiple', 'a'), ('phone', 'n'), ('calls', 'n'), ('emails', 'n'), ('flight', 'n'), ('changed', 'v'), ('back', 'r'), ('least', 'a'), ('voucher', 'n'), ('far', 'r'), ('nothing', 'n'), ('sorry', 'n'), ('miserable', 'a'), ('service', 'n')]",  six hour flight change hour flight layover Pretty annoy leave Philly get Dallas Lovefield airport sat hour flight Albuquerque Las Vegas Finally back Spokane beg multiple time multiple phone call email flight change back least voucher far nothing sorry miserable service,0.4497,Neutral
